similarity,prob_exact_p0,prob_exact_p1,prob_partial_p0,prob_partial_p1
0.9997165837922731,7.725503586951315e-07,0.0,3.6173429892275525e-06,0.0
0.9997169003710971,7.751841837620619e-07,0.0,3.6681901883248844e-06,0.0
0.9997172169499211,7.773740615151643e-07,0.0,3.712862096875998e-06,0.0
0.9997175335287452,7.800062556501703e-07,0.0,3.766606024309675e-06,0.0
0.9997178501075691,7.827954093746013e-07,0.0,3.824940139686814e-06,0.0
0.9997181666863931,7.850710881870353e-07,0.0,3.86938503863581e-06,0.0
0.9997184832652172,7.880307584165625e-07,0.0,3.924708394166314e-06,0.0
0.9997187998440411,7.91243153768612e-07,0.0,3.987876854362737e-06,0.0
0.9997191164228652,7.936822889797214e-07,0.0,4.035952262756636e-06,0.0
0.9997194330016891,7.968171934026724e-07,0.0,4.097756068776738e-06,0.0
0.9997197495805131,8.001523490072509e-07,0.0,4.168716285507041e-06,0.0
0.9997200661593372,8.027067270837264e-07,0.0,4.221546774738264e-06,0.0
0.9997203827381611,8.056576502833498e-07,0.0,4.284398363359825e-06,0.0
0.9997206993169852,8.089947269723696e-07,0.0,4.360509481927869e-06,0.0
0.9997210158958091,8.11578959328532e-07,0.0,4.418502922839684e-06,0.0
0.9997213324746331,8.146327594788631e-07,0.0,4.488491507774067e-06,0.0
0.9997216490534572,8.17891541038526e-07,0.0,4.5670233511903945e-06,0.0
0.9997219656322811,8.204179044721801e-07,0.0,4.626245616632278e-06,0.0
0.9997222822111052,8.234451297337802e-07,0.0,4.7037352361510275e-06,0.0
0.9997225987899292,8.259322917225891e-07,0.0,4.767875958939052e-06,0.0
0.9997229153687531,8.292822893498593e-07,0.0,4.853732763181524e-06,0.0
0.9997232319475772,8.323095925345159e-07,0.0,4.936126522795032e-06,0.0
0.9997235485264011,8.347545028744771e-07,0.0,5.00751126690035e-06,0.0
0.9997238651052252,8.379455251614093e-07,0.0,5.099621098152407e-06,0.0
0.9997241816840492,8.410733104729608e-07,0.0,5.187636823921231e-06,0.0
0.9997244982628731,8.435045928825083e-07,0.0,5.261717845642245e-06,0.0
0.9997248148416972,8.468863376908459e-07,0.0,5.364375184400397e-06,0.0
0.9997251314205212,8.499859752314087e-07,0.0,5.456549496360481e-06,0.0
0.9997254479993452,8.52560708716666e-07,0.0,5.535412803409814e-06,0.0
0.9997257645781692,8.558536969456294e-07,0.0,5.644774350145353e-06,0.0
0.9997260811569931,8.589729603901799e-07,0.0,5.75317719210434e-06,0.0
0.9997263977358172,8.615089846772012e-07,0.0,5.838563713326521e-06,0.0
0.9997267143146412,8.652405195596272e-07,0.0,5.9557487865161846e-06,0.0
0.9997270308934652,8.687538768141753e-07,0.0,6.081393368848671e-06,0.0
0.9997273474722892,8.717119027030042e-07,0.0,6.201435012061791e-06,0.0
0.9997276640511132,8.750858678007779e-07,0.0,6.348440505589802e-06,0.0
0.9997279806299372,8.786759407983298e-07,0.0,6.509823323395003e-06,0.0
0.9997282972087612,8.814222629635179e-07,0.0,6.631651546501141e-06,0.0
0.9997286137875852,8.848970201092848e-07,0.0,6.795232464902624e-06,0.0
0.9997289303664092,8.88722204102164e-07,0.0,6.980510414921539e-06,0.0
0.9997292469452332,8.915619898593739e-07,0.0,7.12809180982251e-06,0.0
0.9997295635240572,8.950404021237519e-07,0.0,7.3099415204678366e-06,0.0
0.9997298801028812,8.987907669022098e-07,0.0,7.528306432185016e-06,0.0
0.9997301966817052,9.015661104905332e-07,0.0,7.688197463663656e-06,0.0
0.9997305132605292,9.051182627522112e-07,0.0,7.78843495293838e-06,0.0
0.9997308298393532,9.089702639467853e-07,0.0,7.9014530772209e-06,0.0
0.9997311464181772,9.116759247356823e-07,0.0,7.987698943626814e-06,0.0
